1.000000000000000056e-01, 1.521495524013599777e-06
1.040306502726004168e-01, 1.305265345443488229e-06
1.082237619614010160e-01, 1.113009470009952447e-06
1.125858833179166490e-01, 9.473294831314201567e-07
1.171238265307798510e-01, 8.047596890272648238e-07
1.218446783641227854e-01, 6.518176480775019405e-07
1.267558112247554325e-01, 1.371200915294055832e-07
1.318648946754229223e-01, 1.009825980729535673e-07
1.371799074121221040e-01, 7.039374395725824038e-08
1.427091497241818607e-01, 3.227658839035262520e-08
1.484612564565653270e-01, 1.323786423438716584e-08
1.544452104946378856e-01, 6.566109891175437206e-09
1.606703567924583631e-01, 3.687832727505768420e-09
1.671464169665016486e-01, 2.391777344040250715e-09
1.738835044776037841e-01, 1.651802780456532561e-09
1.808921404248375053e-01, 1.242142159265914760e-09
1.881832699759839467e-01, 9.627609932618959189e-10
1.957682794602593757e-01, 7.647126307659420225e-10
2.036590141499894924e-01, 6.305248842086943722e-10
2.118677967590013589e-01, 5.312622381472907222e-10
2.204074466866206283e-01, 4.508932848392472024e-10
2.292913000373265342e-01, 3.910101804374413382e-10
2.385332304473300746e-01, 3.410023477043463106e-10
2.481476707505980428e-01, 3.011278268571678196e-10
2.581496355181586155e-01, 2.683844526585642062e-10
2.685547445058882876e-01, 2.401646500107582175e-10
2.793792470473963063e-01, 2.167900378351670645e-10
2.906400474301011339e-01, 1.963404983523956467e-10
3.023547312941285981e-01, 1.784884846741779189e-10
3.145415930952556449e-01, 1.631756584500269788e-10
3.272196646747912996e-01, 1.500912549421678770e-10
3.404087449810080379e-01, 1.386617816817213961e-10
3.541294309885407166e-01, 1.282304389255990145e-10
3.684031498640386593e-01, 1.186775161694959879e-10
3.832521924283021630e-01, 1.101760013489521252e-10
3.986997479671606226e-01, 1.023743499932588996e-10
4.147699404454561756e-01, 9.521217909750099145e-11
4.314878661806855753e-01, 8.864385786539559488e-11
4.488796330351352282e-01, 8.260201022498143112e-11
4.669724011877136594e-01, 7.704267962007308410e-11
4.857944255491550289e-01, 7.188495375239898524e-11
5.053750998868298261e-01, 6.706516843270984613e-11
5.257450027280730076e-01, 6.252696118886921843e-11
5.469359451137151273e-01, 5.825788439020795977e-11
5.689810202763907476e-01, 5.424548406916226808e-11
5.919146553212059070e-01, 5.043236058898896562e-11
6.157726649894720294e-01, 4.684002535091488118e-11
6.405923075894690566e-01, 4.346541469548431659e-11
6.664123431815814902e-01, 4.032014944595408847e-11
6.932730941086727716e-01, 3.730929798148959805e-11
7.212165079662293810e-01, 3.445216453503891218e-11
7.502862231106094404e-01, 3.178831844479687028e-11
7.805276368077008753e-01, 2.907887803240740466e-11
8.119879761284120034e-01, 2.619342679762199747e-11
8.447163717017145412e-01, 2.304336681375195882e-11
8.787639344404101216e-01, 2.007675171361248707e-11
9.141838353594469169e-01, 1.750027570126378190e-11
9.510313886114314386e-01, 1.526670340797814682e-11
9.893641378690136712e-01, 1.292871372111880786e-11
1.029241946189042300e+00, 1.101427148951493132e-11
1.070727089498828555e+00, 9.798005619830585723e-12
1.113884353850519870e+00, 8.711007211407390603e-12
1.158781136595449457e+00, 7.745040642771102884e-12
1.205487551636476029e+00, 6.891503786964957965e-12
1.254076538922676232e+00, 6.132421162188039515e-12
1.304623978357381198e+00, 5.457308127360531156e-12
1.357208808297453162e+00, 4.861776682775112045e-12
1.411913148828851661e+00, 4.329939948333657174e-12
1.468822430011003544e+00, 3.851296000989148141e-12
1.528025525290257702e+00, 3.425739546871680920e-12
1.589614890290773852e+00, 3.047368269612519743e-12
1.653686707199575556e+00, 2.711022383116734854e-12
1.720341034971272665e+00, 2.408332519322968520e-12
1.789681965586999546e+00, 2.131028853498004438e-12
1.861817786611612124e+00, 1.885347186678486293e-12
1.936861150302996659e+00, 1.667704894633627864e-12
2.014929249537576794e+00, 1.474923483595000421e-12
2.096144000826768217e+00, 1.303902121740975375e-12
2.180632234710190076e+00, 1.152162011474735440e-12
2.268525893822949779e+00, 1.015320364934966648e-12
2.359962238946335056e+00, 8.936396076361742575e-13
2.455084063363693225e+00, 7.862001810589686616e-13
2.554039915856232135e+00, 6.913702553429365382e-13
2.656984332687013950e+00, 6.079561190816869529e-13
2.764078078935414684e+00, 5.336598606531587248e-13
2.875488399558912445e+00, 4.680250827589250251e-13
2.991389280574328069e+00, 4.101944773764698064e-13
3.111961720766338146e+00, 3.592597047290990535e-13
3.237394014347626303e+00, 3.138645218525305885e-13
3.367882045012079661e+00, 2.740555400322435000e-13
3.503629591840220492e+00, 2.395702507512678597e-13
3.644848647534636665e+00, 2.092520884114329620e-13
3.791759749482364938e+00, 1.826107857089015803e-13
3.944592324161230401e+00, 1.592271867397542339e-13
4.103585045428008726e+00, 1.387051629028196979e-13
4.268986207247944087e+00, 1.215792701349306220e-13
4.441054111447659380e+00, 1.062941163058735691e-13
4.620057471097055668e+00, 9.274388801501739828e-14
4.806275830150126716e+00, 8.074701174862033895e-14
5.000000000000000000e+00, 7.018497817904662092e-14
